id_puesto,municipio,zona,num_puesto,nombre_puesto,votos_camilo,votos_sanchez,votos_nanclares,votos_carvalho_2022,votos_hoyos,votos_zuluaga,votos_creemos,votos_pacto,votos_cd_total,nombre_norm,PUESTO,DIRECCIÓN,lat,lon,COMUNA,tipo_match,pct_medellin_camilo,pct_zona_camilo,pct_medellin_carvalho,pct_zona_carvalho,pct_medellin_sanchez,pct_zona_sanchez,pct_medellin_nanclares,pct_zona_nanclares,pct_medellin_hoyos,pct_zona_hoyos,pct_medellin_creemos,pct_zona_creemos,pct_medellin_pacto,pct_zona_pacto,pct_medellin_cd,pct_zona_cd
23_3,MEDELLIN,23,3.0,I.E. LA PIEDAD,38,15,11,149,53,57,946,798,1563,I.E. LA PIEDAD,I.E. LA PIEDAD,KR 81 NO 54 71,6.26924,-75.596553,12COMUNA 12 LA AMERICA,exacto,0.5766,11.1437,0.6217,12.8448,0.5274,10.7143,0.3574,8.3333,0.3409,15.0997,0.5706,14.1978,0.4712,15.925,0.5232,13.7286
23_4,MEDELLIN,23,4.0,I.E.SANTA ROSA DE LIMA,45,17,16,95,23,56,698,698,1051,I.E.SANTA ROSA DE LIMA,I.E.SANTA ROSA DE LIMA,CALLE 45G No. 80-95,6.255734,-75.599375,12COMUNA 12 LA AMERICA,exacto,0.6829,13.1965,0.3964,8.1897,0.5977,12.1429,0.5198,12.1212,0.1479,6.5527,0.421,10.4758,0.4122,13.9294,0.3518,9.2314
23_5,MEDELLIN,23,5.0,IE LOLA GONZALEZ,24,19,7,51,14,28,594,558,764,IE LOLA GONZALEZ,IE LOLA GONZALEZ,CLL 47F No 94-63,6.2574157,-75.6109333,12COMUNA 12 LA AMERICA,exacto,0.3642,7.0381,0.2128,4.3966,0.6681,13.5714,0.2274,5.303,0.09,3.9886,0.3583,8.9149,0.3295,11.1355,0.2557,6.7106
23_6,MEDELLIN,23,6.0,INST. FERRINI - SD CALASANZ,28,24,10,35,23,44,617,643,993,INST. FERRINI - SD CALASANZ,INST FERRINI CALASANZ,CLL 51A No 81B - 33,6.2649823,-75.5988665,12COMUNA 12 LA AMERICA,fuzzy,0.4249,8.2111,0.146,3.0172,0.8439,17.1429,0.3249,7.5758,0.1479,6.5527,0.3722,9.2601,0.3797,12.8318,0.3324,8.722
24_1,MEDELLIN,24,1.0,COLEGIO LATINO,35,9,16,220,83,124,1136,515,2472,COLEGIO LATINO,,,6.243248,-75.611431,,,0.5311,14.0,0.918,21.8254,0.3165,7.6271,0.5198,13.913,0.5338,22.9282,0.6852,20.0849,0.3041,15.5825,0.8275,23.6419
24_2,MEDELLIN,24,2.0,SEC.ESC.RAFAEL URIBE URIBE,40,8,14,153,25,33,433,293,680,SEC.ESC.RAFAEL URIBE URIBE,SEC.ESC.RAFAEL URIBE URIBE,CARRERA 83 No. 42C - 54,6.2486908,-75.6043026,12COMUNA 12 LA AMERICA,exacto,0.607,16.0,0.6384,15.1786,0.2813,6.7797,0.4548,12.1739,0.1608,6.9061,0.2612,7.6556,0.173,8.8654,0.2276,6.5034
24_3,MEDELLIN,24,3.0,SEC. ESC. PEDRO DE CASTRO,19,4,17,283,59,81,777,304,1874,SEC. ESC. PEDRO DE CASTRO,SEC. ESC. PEDRO DE CASTRO,CL 40 # 86A-101,6.2486612,-75.6081857,12COMUNA 12 LA AMERICA,exacto,0.2883,7.6,1.1808,28.0754,0.1406,3.3898,0.5523,14.7826,0.3795,16.2983,0.4687,13.7376,0.1795,9.1982,0.6273,17.9227
24_4,MEDELLIN,24,4.0,I.E.FRANCISCO ANTONIO ZEA,43,21,16,145,70,87,679,369,1256,I.E.FRANCISCO ANTONIO ZEA,I.E.FRANCISCO ANTONIO ZEA,KR 82 # 35-40,6.243983,-75.6039945,12COMUNA 12 LA AMERICA,exacto,0.6525,17.2,0.605,14.3849,0.7384,17.7966,0.5198,13.913,0.4502,19.337,0.4096,12.005,0.2179,11.1649,0.4204,12.0122
24_5,MEDELLIN,24,5.0,I.E AMERICA,16,15,14,63,25,20,467,315,653,I.E AMERICA,I.E AMERICA,CALLE 34 EE No. 91-20,6.245908,-75.615729,12COMUNA 12 LA AMERICA,exacto,0.2428,6.4,0.2629,6.25,0.5274,12.7119,0.4548,12.1739,0.1608,6.9061,0.2817,8.2567,0.186,9.531,0.2186,6.2452
24_6,MEDELLIN,24,6.0,C4TA CIUDADELA,10,8,4,28,4,19,251,337,364,C4TA CIUDADELA,,,6.253391,-75.613906,,,0.1517,4.0,0.1168,2.7778,0.2813,6.7797,0.13,3.4783,0.0257,1.105,0.1514,4.4378,0.199,10.1967,0.1218,3.4813
24_7,MEDELLIN,24,7.0,LICEO SALAZAR Y HERRERA,87,53,34,116,96,112,1913,1172,3157,LICEO SALAZAR Y HERRERA,LICEO SALAZAR Y HERRERA,CLL 42C No 86-17,6.2487494,-75.6059736,12COMUNA 12 LA AMERICA,exacto,1.3202,34.8,0.484,11.5079,1.8636,44.9153,1.1046,29.5652,0.6174,26.5193,1.1539,33.8225,0.6921,35.4614,1.0568,30.1932
25_1,MEDELLIN,25,1.0,I.E. BLANQUIZAL,4,1,4,9,8,14,273,636,464,I.E. BLANQUIZAL,I.E. BLANQUIZAL,KR 92 DD # 57F - 43,6.2752093,-75.6056542,13COMUNA 13 SAN JAVIER,exacto,0.0607,5.7143,0.0376,2.9508,0.0352,2.0833,0.13,7.6923,0.0515,7.4074,0.1647,7.6342,0.3756,16.6231,0.1553,8.064
25_2,MEDELLIN,25,2.0,SEC. ESC. REPUBLICA DE PANAMA,10,7,10,43,14,33,721,528,1017,SEC. ESC. REPUBLICA DE PANAMA,SEC. ESC. REPUBLICA DE PANAMA,KR 88 # 49DD-70,6.2630895,-75.6065877,13COMUNA 13 SAN JAVIER,exacto,0.1517,14.2857,0.1794,14.0984,0.2461,14.5833,0.3249,19.2308,0.09,12.963,0.4349,20.1622,0.3118,13.8003,0.3404,17.6747
25_3,MEDELLIN,25,3.0,I.E JUAN XXIII,5,13,11,21,8,11,381,630,462,I.E JUAN XXIII,I.E JUAN XXIII,CALLE 49 No 96A-11,6.261773,-75.610309,13COMUNA 13 SAN JAVIER,exacto,0.0759,7.1429,0.0876,6.8852,0.4571,27.0833,0.3574,21.1538,0.0515,7.4074,0.2298,10.6544,0.372,16.4663,0.1547,8.0292
25_4,MEDELLIN,25,4.0,SEC. ESC. MONSEÑOR PERDOMO,25,15,16,113,39,69,1073,794,2013,SEC. ESC. MONSEÃ‘OR PERDOMO,SEC. ESC. MONSEÑOR PERDOMO,CL 44 # 97-14,6.2558928,-75.614051,13COMUNA 13 SAN JAVIER,fuzzy,0.3794,35.7143,0.4715,37.0492,0.5274,31.25,0.5198,30.7692,0.2508,36.1111,0.6472,30.0056,0.4689,20.7527,0.6738,34.9844
25_5,MEDELLIN,25,5.0,SEC.ESC.PIO XII,17,10,10,108,33,55,832,776,1364,SEC.ESC.PIO XII,SEC.ESC.PIO XII,KR 98 # 44-52,6.2564304,-75.614097,13COMUNA 13 SAN JAVIER,exacto,0.258,24.2857,0.4506,35.4098,0.3516,20.8333,0.3249,19.2308,0.2122,30.5556,0.5018,23.2662,0.4583,20.2823,0.4566,23.7052
25_6,MEDELLIN,25,6.0,I.E.STELLA VELEZ LONDOÑO,6,1,1,9,5,3,179,220,184,I.E.STELLA VELEZ LONDOÃ‘O,I.E.STELLA VELEZ LONDOÑO,CALLE 48DD No. 99D-118,6.2683087,-75.6161352,13COMUNA 13 SAN JAVIER,fuzzy,0.091,8.5714,0.0376,2.9508,0.0352,2.0833,0.0325,1.9231,0.0322,4.6296,0.108,5.0056,0.1299,5.7501,0.0616,3.1978
25_7,MEDELLIN,25,7.0,SEC ESC JUAN DE DIOS ARANZAZU,3,1,0,2,1,16,117,242,250,SEC ESC JUAN DE DIOS ARANZAZU,SEC ESC JUAN DE DIOS ARANZAZU,CLL 42 No 105 - 42,6.2559273,-75.6200164,13COMUNA 13 SAN JAVIER,exacto,0.0455,4.2857,0.0083,0.6557,0.0352,2.0833,0.0,0.0,0.0064,0.9259,0.0706,3.2718,0.1429,6.3251,0.0837,4.3448
26_1,MEDELLIN,26,1.0,I.E.LA INDEPENDENCIA,8,12,8,45,27,61,783,1105,1697,I.E.LA INDEPENDENCIA,I.E.LA INDEPENDENCIA,CALLE 39D No. 112 - 81,6.2529775,-75.623372,13COMUNA 13 SAN JAVIER,exacto,0.1214,21.0526,0.1878,23.1959,0.4219,40.0,0.2599,19.5122,0.1737,25.2336,0.4723,19.0836,0.6525,21.5274,0.5681,27.3445
26_2,MEDELLIN,26,2.0,SEC.ESC.EL SOCORRO,5,1,1,50,13,21,388,717,455,SEC.ESC.EL SOCORRO,SEC.ESC.EL SOCORRO,CARRERA 102B No. 47B - 32,6.2592401,-75.6182627,13COMUNA 13 SAN JAVIER,exacto,0.0759,13.1579,0.2086,25.7732,0.0352,3.3333,0.0325,2.439,0.0836,12.1495,0.234,9.4565,0.4234,13.9684,0.1523,7.3316
26_3,MEDELLIN,26,3.0,SEC. ESC. BETANIA,3,3,9,27,16,35,1019,719,1067,SEC. ESC. BETANIA,SEC.ESC.MIXTA BETANIA,CRA 110 A  No. 34 A 82,6.2462225,-75.6226727,13COMUNA 13 SAN JAVIER,fuzzy,0.0455,7.8947,0.1127,13.9175,0.1055,10.0,0.2924,21.9512,0.1029,14.9533,0.6146,24.8355,0.4246,14.0074,0.3572,17.193
26_4,MEDELLIN,26,4.0,I.E.EL CORAZON,7,0,2,6,6,18,314,364,292,I.E.EL CORAZON,I.E.EL CORAZON,CARRERA 116F No. 34AA - 131,6.2475408,-75.6299079,13COMUNA 13 SAN JAVIER,exacto,0.1062,18.4211,0.025,3.0928,0.0,0.0,0.065,4.878,0.0386,5.6075,0.1894,7.6529,0.215,7.0914,0.0977,4.7051
26_5,MEDELLIN,26,5.0,I.E.EDUARDO SANTOS,2,4,1,24,15,21,326,494,465,I.E.EDUARDO SANTOS,I.E.EDUARDO SANTOS,CALLE 43 No. 120C - 77,6.2587397,-75.6289365,13COMUNA 13 SAN JAVIER,exacto,0.0303,5.2632,0.1001,12.3711,0.1406,13.3333,0.0325,2.439,0.0965,14.0187,0.1966,7.9454,0.2917,9.624,0.1557,7.4927
26_6,MEDELLIN,26,6.0,I.E. CARLOS VIECO ORTIZ,11,5,6,39,14,43,519,795,828,I.E. CARLOS VIECO ORTIZ,I.E.CARLOS VIECO,CALLE 40 No. 105 - 36,6.2547856,-75.6198539,13COMUNA 13 SAN JAVIER,fuzzy,0.1669,28.9474,0.1627,20.1031,0.1758,16.6667,0.1949,14.6341,0.09,13.0841,0.313,12.6493,0.4695,15.488,0.2772,13.3419
26_7,MEDELLIN,26,7.0,SEC. ESC. AMOR AL NIÑO,1,4,3,3,4,16,193,452,312,SEC. ESC. AMOR AL NIÃ‘O,SEDE AMOR AL NIÑO,Calle 39 D No. 112-81( INT. 110),6.2530412,-75.6244561,13COMUNA 13 SAN JAVIER,fuzzy,0.0152,2.6316,0.0125,1.5464,0.1406,13.3333,0.0975,7.3171,0.0257,3.7383,0.1164,4.7039,0.2669,8.8058,0.1044,5.0274
26_8,MEDELLIN,26,8.0,I.E FUNDADORES,1,1,11,0,12,23,531,443,1037,I.E FUNDADORES,,,6.259367,-75.616616,,,0.0152,2.6316,0.0,0.0,0.0352,3.3333,0.3574,26.8293,0.0772,11.215,0.3203,12.9417,0.2616,8.6304,0.3471,16.7096
26_9,MEDELLIN,26,9.0,SEC. ESC. VEINTE DE JULIO,0,0,0,0,0,3,30,44,53,SEC. ESC. VEINTE DE JULIO,SEC.ESC.JACKELINE KENNEDY,CL 17 # 73-37,6.2225851,-75.5955838,16COMUNA 16 BELEN,manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181,0.7312,0.026,0.8572,0.0177,0.854
27_1,MEDELLIN,27,1.0,PARQUE COMERCIAL EL TESORO,116,31,73,630,1100,189,1431,253,5369,PARQUE COMERCIAL EL TESORO,,,6.196409,-75.558897,,,1.7602,26.7281,2.6287,34.9224,1.09,25.4098,2.3717,35.6098,7.0749,29.4039,0.8631,29.3178,0.1494,30.9291,1.7973,31.1644
27_2,MEDELLIN,27,2.0,COL.MARYMOUNT,181,46,74,747,1794,254,1888,242,7138,COL.MARYMOUNT,COL.MARYMOUNT,CALLE 7 No. 25-64,6.2056287,-75.5561722,14COMUNA 14 EL POBLADO,exacto,2.7466,41.7051,3.1169,41.408,1.6174,37.7049,2.4042,36.0976,11.5385,47.9551,1.1388,38.6806,0.1429,29.5844,2.3894,41.4326
27_3,MEDELLIN,27,3.0,COLEGIO SAN LUCAS,69,25,28,264,592,85,905,121,2907,COLEGIO SAN LUCAS,COLEGIO SAN LUCAS,CLL 20 SUR No 25B-91,6.1813493,-75.5664715,14COMUNA 14 EL POBLADO,exacto,1.047,15.8986,1.1016,14.6341,0.879,20.4918,0.9097,13.6585,3.8076,15.8246,0.5459,18.5413,0.0715,14.7922,0.9731,16.8737
27_4,MEDELLIN,27,4.0,SEC. ESC. GUILLERMO ECHAVARRIA MISAS,51,14,23,163,96,42,394,165,998,SEC. ESC. GUILLERMO ECHAVARRIA MISAS,ESC GUILLERMO ECHAVARRIA MISAS,CRA 43B No 9-61,6.2106366,-75.5714951,14COMUNA 14 EL POBLADO,fuzzy,0.7739,11.7512,0.6801,9.0355,0.4923,11.4754,0.7472,11.2195,0.6174,2.5662,0.2376,8.0721,0.0974,20.1711,0.3341,5.7929
27_5,MEDELLIN,27,5.0,COLEGIO CAMPESTRE MANZANARES,8,3,2,0,119,28,121,22,479,COLEGIO CAMPESTRE MANZANARES,COLEGIO CAMPESTRE MANZANARES,CARRERA 16 No 12 SUR 28,6.1848033,-75.5562621,14COMUNA 14 EL POBLADO,exacto,0.1214,1.8433,0.0,0.0,0.1055,2.459,0.065,0.9756,0.7654,3.181,0.073,2.479,0.013,2.6895,0.1603,2.7804
27_6,MEDELLIN,27,6.0,COLEGIO SAN JOSE DE LA SALLE,9,3,5,0,40,27,142,15,337,COLEGIO SAN JOSE DE LA SALLE,COLEGIO SAN JOSE DE LA SALLE,CALLE 9 No 10 337,6.2042579,-75.5465305,14COMUNA 14 EL POBLADO,exacto,0.1366,2.0737,0.0,0.0,0.1055,2.459,0.1624,2.439,0.2573,1.0692,0.0857,2.9092,0.0089,1.8337,0.1128,1.9561
28_1,MEDELLIN,28,1.0,POLITECNICO JAIME ISAZA CADAVID,153,57,77,495,406,146,1553,844,4082,POLITECNICO JAIME ISAZA CADAVID,POLITECNICO JAIME ISAZA CADAVID,CARRERA 48 No. 7 - 151,6.2092851,-75.5766121,14COMUNA 14 EL POBLADO,exacto,2.3217,16.2248,2.0654,12.4216,2.0042,24.8908,2.5016,17.4603,2.6113,10.0099,0.9367,20.3352,0.4984,39.7363,1.3664,16.6646
28_2,MEDELLIN,28,2.0,I.E. INEM JOSE FELIX DE RESTREPO,229,44,86,1078,967,194,1476,380,4551,I.E. INEM JOSE FELIX DE RESTREPO,INEM JOSE FELIX DE RESTREPO,CARRERA 48 No. 1 - 125,6.2067035,-75.577043,14COMUNA 14 EL POBLADO,fuzzy,3.475,24.2842,4.498,27.0514,1.5471,19.214,2.794,19.5011,6.2194,23.8412,0.8903,19.327,0.2244,17.8908,1.5234,18.5793
28_3,MEDELLIN,28,3.0,UNIVERSIDAD EAFIT,239,47,133,1157,1158,257,1735,352,6660,UNIVERSIDAD EAFIT,UNIVERSIDAD EAFIT,KR 49 # 7 SUR 50,6.2000877,-75.5793923,14COMUNA 14 EL POBLADO,exacto,3.6267,25.3446,4.8277,29.0339,1.6526,20.524,4.321,30.1587,7.4479,28.5503,1.0465,22.7183,0.2079,16.5725,2.2294,27.1892
28_4,MEDELLIN,28,4.0,COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA,101,25,61,564,760,183,1094,196,4789,COL DE LA COMPAÃ‘IA DE MARIA LA ENSEÃ‘ANZA,COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA,CALLE 9 SUR No 37-345,6.1945762,-75.5739114,14COMUNA 14 EL POBLADO,fuzzy,1.5326,10.7105,2.3533,14.1531,0.879,10.917,1.9818,13.8322,4.8881,18.7377,0.6599,14.325,0.1157,9.2279,1.6031,19.5509
28_5,MEDELLIN,28,5.0,COL. SAN JOSE DE LAS VEGAS,214,49,80,691,678,161,1639,332,4015,COL. SAN JOSE DE LAS VEGAS,SAN JOSE DE LAS VEGAS,CRA 48 No 7SUR-52,6.1986132,-75.5768624,14COMUNA 14 EL POBLADO,fuzzy,3.2473,22.6935,2.8833,17.34,1.7229,21.3974,2.5991,18.1406,4.3607,16.716,0.9886,21.4613,0.1961,15.6309,1.344,16.3911
28_6,MEDELLIN,28,6.0,COLEGIO PINARES ALTOVERDE,7,7,4,0,87,12,140,20,398,COLEGIO PINARES ALTOVERDE,COLEGIO PINARES ALTOVERDE,CARRERA 35 No 9 SUR 160,6.1913367,-75.5705791,14COMUNA 14 EL POBLADO,exacto,0.1062,0.7423,0.0,0.0,0.2461,3.0568,0.13,0.907,0.5596,2.145,0.0844,1.8332,0.0118,0.9416,0.1332,1.6248
29_1,MEDELLIN,29,1.0,I.E. CAMILO C. RESTREPO,14,6,5,44,25,61,624,518,1133,I.E. CAMILO C. RESTREPO,COLEGIO CAMILO C RESTREPO,Cra 65 D # 24-40,6.2258167,-75.5851799,15COMUNA 15 GUAYABAL,fuzzy,0.2124,7.5269,0.1836,5.6995,0.211,6.4516,0.1624,6.4103,0.1608,7.3099,0.3764,11.4098,0.3059,12.0577,0.3793,10.8587
29_2,MEDELLIN,29,2.0,I.E.BENJAMIN HERRERA,29,12,23,156,41,236,866,667,1853,I.E.BENJAMIN HERRERA,I.E.BENJAMIN HERRERA,CL 25 # 52-140,6.2265428,-75.5797192,15COMUNA 15 GUAYABAL,exacto,0.4401,15.5914,0.6509,20.2073,0.4219,12.9032,0.7472,29.4872,0.2637,11.9883,0.5223,15.8347,0.3939,15.5261,0.6203,17.7592
29_3,MEDELLIN,29,3.0,I.E.CRISTO REY,42,19,19,210,73,142,1178,738,2363,I.E.CRISTO REY,I.E.CRISTO REY,CALLE 2 SUR No. 50D - 30,6.2050568,-75.5816466,15COMUNA 15 GUAYABAL,exacto,0.6373,22.5806,0.8762,27.2021,0.6681,20.4301,0.6173,24.359,0.4695,21.345,0.7105,21.5396,0.4358,17.1788,0.791,22.6471
29_4,MEDELLIN,29,4.0,SEC. ESC. REPUBLICA DE COSTA RICA,30,9,9,72,91,96,888,703,1717,SEC. ESC. REPUBLICA DE COSTA RICA,SECCION ESC REPUBLICA DE COSTA RICA,CARRERA 52 No 7 SUR -23,6.2028216,-75.5881928,15COMUNA 15 GUAYABAL,fuzzy,0.4552,16.129,0.3004,9.3264,0.3165,9.6774,0.2924,11.5385,0.5853,26.6082,0.5356,16.237,0.4151,16.3641,0.5748,16.4558
29_5,MEDELLIN,29,5.0,SEC.ESC.LA COLINA,24,17,8,106,34,65,751,708,1364,SEC.ESC.LA COLINA,SEC.ESC.LA COLINA,KR 52C 12A SUR -23,6.1974991,-75.5917763,15COMUNA 15 GUAYABAL,exacto,0.3642,12.9032,0.4423,13.7306,0.5977,18.2796,0.2599,10.2564,0.2187,9.9415,0.453,13.7319,0.4181,16.4804,0.4566,13.0726
29_6,MEDELLIN,29,6.0,I.E. LA SALLE DE CAMPOAMOR,30,19,8,145,53,69,872,586,1470,I.E. LA SALLE DE CAMPOAMOR,I.E. LA SALLE CAMPO AMOR,CARRERA 65B No. 4 - 49,6.2126656,-75.5876069,15COMUNA 15 GUAYABAL,fuzzy,0.4552,16.129,0.605,18.7824,0.6681,20.4301,0.2599,10.2564,0.3409,15.4971,0.526,15.9444,0.3461,13.6406,0.4921,14.0886
29_7,MEDELLIN,29,7.0,SEC ESC CRISTO REY APOLO,17,11,6,39,24,39,289,373,531,SEC ESC CRISTO REY APOLO,SEC ESC CRISTO REY APOLO,CRA 50G No 3SUR-34,6.2054535,-75.5837377,15COMUNA 15 GUAYABAL,exacto,0.258,9.1398,0.1627,5.0518,0.3868,11.828,0.1949,7.6923,0.1544,7.0175,0.1743,5.2843,0.2203,8.6825,0.1778,5.0891
29_8,MEDELLIN,29,8.0,SEC. ESC. SANTISIMA TRINIDAD,0,0,0,0,1,0,1,3,3,SEC. ESC. SANTISIMA TRINIDAD,,,6.227965,-75.586401,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.2924,0.0006,0.0183,0.0018,0.0698,0.001,0.0288
3_1,MEDELLIN,3,1.0,I.E.  ASIA IGNACIANA,14,6,10,37,27,196,752,1585,1524,I.E.  ASIA IGNACIANA,I.E.  ASIA IGNACIANA,CL 122 # 51B-30,6.3062054,-75.5550912,02COMUNA 2 SANTA CRUZ,exacto,0.2124,36.8421,0.1544,34.9057,0.211,24.0,0.3249,35.7143,0.1737,36.4865,0.4536,32.0273,0.936,36.792,0.5102,39.0369
3_2,MEDELLIN,3,2.0,SEC.ESC.  MANUEL URIBE ANGEL,15,8,10,44,32,94,834,1578,1241,SEC.ESC.  MANUEL URIBE ANGEL,SEC.ESC.  MANUEL URIBE ANGEL,KR 49A #107-65,6.2980908,-75.5537062,02COMUNA 2 SANTA CRUZ,exacto,0.2276,39.4737,0.1836,41.5094,0.2813,32.0,0.3249,35.7143,0.2058,43.2432,0.503,35.5196,0.9319,36.6295,0.4154,31.7879
3_3,MEDELLIN,3,3.0,SEC. ESC. FIDEL ANTONIO SALDARRIAGA,5,10,6,25,9,38,562,783,869,SEC. ESC. FIDEL ANTONIO SALDARRIAGA,SEC. ESC. FIDEL ANTONIO SALDARRIAGA,CRA 48 No 103B-01,6.2939796,-75.5538734,02COMUNA 2 SANTA CRUZ,exacto,0.0759,13.1579,0.1043,23.5849,0.3516,40.0,0.1949,21.4286,0.0579,12.1622,0.339,23.9353,0.4624,18.1755,0.2909,22.2592
3_4,MEDELLIN,3,4.0,SEC ESC LA FRONTERA,4,1,2,0,6,13,200,362,270,SEC ESC LA FRONTERA,SEC ESC LA FRONTERA,CALLE 122 No 50A 14,6.3060177,-75.5526666,02COMUNA 2 SANTA CRUZ,exacto,0.0607,10.5263,0.0,0.0,0.0352,4.0,0.065,7.1429,0.0386,8.1081,0.1206,8.5179,0.2138,8.403,0.0904,6.916
30_1,MEDELLIN,30,1.0,I.E. FATIMA NUTIBARA,73,24,31,278,98,142,1258,726,2874,I.E. FATIMA NUTIBARA,I.E. FATIMA NUTIBARA,CARRERA 65A No. 32B - 120,6.236839,-75.5829618,16COMUNA 16 BELEN,exacto,1.1077,17.9803,1.16,17.7183,0.8439,15.894,1.0071,21.3793,0.6303,17.8182,0.7588,16.6954,0.4287,15.9877,0.9621,18.3842
30_10,MEDELLIN,30,10.0,INSTITUCION EDUCATIVA ROSALIA SUAREZ,20,12,4,0,31,29,417,303,683,INSTITUCION EDUCATIVA ROSALIA SUAREZ,INSTITUCION EDUCATIVA ROSALIA SUAREZ,CALLE 30A No 80 18,6.232214,-75.6001044,16COMUNA 16 BELEN,exacto,0.3035,4.9261,0.0,0.0,0.4219,7.947,0.13,2.7586,0.1994,5.6364,0.2515,5.5342,0.1789,6.6725,0.2286,4.369
30_2,MEDELLIN,30,2.0,SEC. ESC. SOFIA OSPINA DE NAVARRO,52,8,22,206,127,136,693,271,2058,SEC. ESC. SOFIA OSPINA DE NAVARRO,ESC.SOFIA OSPINA DE NAVARRO,CALLE 32 No. 65-20,6.2352032,-75.5831062,16COMUNA 16 BELEN,fuzzy,0.7891,12.8079,0.8596,13.1294,0.2813,5.298,0.7147,15.1724,0.8168,23.0909,0.418,9.1971,0.16,5.9678,0.6889,13.1645
30_3,MEDELLIN,30,3.0,I.E.JUAN MARIA CESPEDES,116,20,43,480,155,232,2133,966,4689,I.E.JUAN MARIA CESPEDES,I.E.JUAN MARIA CESPEDES,CALLE 32B No. 76A - 48,6.235246,-75.5967539,16COMUNA 16 BELEN,exacto,1.7602,28.5714,2.0028,30.5927,0.7032,13.245,1.397,29.6552,0.9969,28.1818,1.2866,28.3079,0.5705,21.2728,1.5696,29.9942
30_4,MEDELLIN,30,4.0,I.E. GUILLERMO VALENCIA,34,17,11,177,41,134,989,722,1744,I.E. GUILLERMO VALENCIA,I.E. GUILLERMO VALENCIA,CALLE 23 No. 78 - 48,6.2268051,-75.5991161,16COMUNA 16 BELEN,exacto,0.5159,8.3744,0.7385,11.2811,0.5977,11.2583,0.3574,7.5862,0.2637,7.4545,0.5965,13.1254,0.4264,15.8996,0.5838,11.1559
30_5,MEDELLIN,30,5.0,UNID.DEPORTIVA ANDRES ESCOBAR,32,25,8,137,32,44,555,369,840,UNID.DEPORTIVA ANDRES ESCOBAR,UNID.DEPORTIVA ANDRES ESCOBAR,CRA 66B No 31A - 15,6.2344447,-75.5886541,16COMUNA 16 BELEN,exacto,0.4856,7.8818,0.5716,8.7317,0.879,16.5563,0.2599,5.5172,0.2058,5.8182,0.3348,7.3656,0.2179,8.126,0.2812,5.3732
30_6,MEDELLIN,30,6.0,LICEO SAN RAFAEL,57,32,15,238,49,96,951,729,1761,LICEO SAN RAFAEL,LICEO SAN RAFAEL,CALLE 30A No. 79 - 13,6.2322711,-75.5994495,16COMUNA 16 BELEN,exacto,0.8649,14.0394,0.9931,15.1689,1.1252,21.1921,0.4873,10.3448,0.3152,8.9091,0.5736,12.6211,0.4305,16.0537,0.5895,11.2646
30_7,MEDELLIN,30,7.0,COLEGIO SAN JUAN BOSCO,10,8,8,53,11,34,358,281,731,COLEGIO SAN JUAN BOSCO,COLEGIO SAN JUAN BOSCO,CLL 28 No 73-01,6.2289758,-75.5939467,16COMUNA 16 BELEN,exacto,0.1517,2.4631,0.2211,3.3779,0.2813,5.298,0.2599,5.5172,0.0707,2.0,0.2159,4.7512,0.1659,6.1881,0.2447,4.676
30_8,MEDELLIN,30,8.0,IE YERMO Y PARRES,10,4,1,0,4,5,141,128,194,IE YERMO Y PARRES,IE YERMO Y PARRES,CALLE 28 No 77 84,6.2295483,-75.5978031,16COMUNA 16 BELEN,exacto,0.1517,2.4631,0.0,0.0,0.1406,2.649,0.0325,0.6897,0.0257,0.7273,0.085,1.8713,0.0756,2.8188,0.0649,1.241
30_9,MEDELLIN,30,9.0,SECCION ESCUELA CARLOS FRANCO,2,1,2,0,2,3,40,46,59,SECCION ESCUELA CARLOS FRANCO,SECCION ESCUELA CARLOS FRANCO,CARRERA 77 No 25 67,6.2269138,-75.5984475,16COMUNA 16 BELEN,exacto,0.0303,0.4926,0.0,0.0,0.0352,0.6623,0.065,1.3793,0.0129,0.3636,0.0241,0.5309,0.0272,1.013,0.0198,0.3774
31_1,MEDELLIN,31,1.0,I.E. OCTAVIO HARRY - JACQUELINE KENNEDY,27,6,12,135,37,84,1023,537,1741,I.E. OCTAVIO HARRY - JACQUELINE KENNEDY,,,6.22226,-75.595919,,,0.4097,6.7332,0.5633,8.7776,0.211,3.6364,0.3899,7.1856,0.238,6.0556,0.617,11.2307,0.3171,10.0468,0.5828,11.1746
31_2,MEDELLIN,31,2.0,I.E.JOSE MARIA BERNAL,60,22,24,197,75,205,1518,847,2595,I.E.JOSE MARIA BERNAL,I.E.JOSE MARIA BERNAL,KR 70A # 13A-19,6.2203041,-75.5934301,16COMUNA 16 BELEN,exacto,0.9105,14.9626,0.822,12.8088,0.7736,13.3333,0.7797,14.3713,0.4824,12.275,0.9156,16.6648,0.5002,15.8466,0.8687,16.656
